SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:36:14,0.03354477882385254,2733,81473.1858675025,6117,182353.26672210495,611177.859375,781.7786511379036,553.125,102.0,66,1.7311485777081785,0.6230983658750135,1.4133851320007296,0.00011991635201780149,0.010950632493961318,0.019798830151557922,0.022394895553588867,0.0,-0.7112097141774782,1.8080079084450973,0.5530949258181115,7.425468595556595e-07,0.0008617115872237412,0.0005576610565185547,7.843971252441406e-05,2.4318695068359375e-05,1.668381919540251,0.6189337237166735,1.5452246075839617,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:36:47,0.003278017044067383,450,137278.1147719834,2712,827329.4383591533,1391336.0,1179.5490663808775,1054.0,384.0,66,1.7040410249038076,0.8376082251765979,1.1191167612721797,2.3517825537864055e-06,0.0015335522664019004,0.002168575922648112,0.003227710723876953,0.0,-2.0719244288566143,1.4140867384560272,0.7071701988322524,0.0,0.0,0.003227710723876953,0.003227710723876953,0.003227710723876953,-10,-10,0.0,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:37:25,0.0038826465606689453,447,115127.65661651827,2714,699007.7406202026,1394890.8888888888,1181.0549897819699,1053.6666666666667,381.0,66,1.7086418646540207,0.8362579856243579,1.1209000219379657,3.3208294022794385e-06,0.0018223142984346687,0.002577066421508789,0.003848552703857422,0.0,-2.093194818436338,1.414172310299292,0.7071274078251203,0.0,0.0,0.003848552703857422,0.003848552703857422,0.003848552703857422,-10,-10,0.0,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:37:48,0.0,380,-1,0,-1,0.0,0.0,380.0,380.0,380,-10,-10,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.18.0.2,172.18.0.5,443,60144,2025-08-15 08:37:48,4.76837158203125e-05,2707,56769904.64,66,1384120.32,1743720.25,1320.5,1386.5,1386.5,66,0.0,1.0,0.9523981247746124,5.684341886080801e-10,2.384185791015625e-05,2.384185791015625e-05,2.384185791015625e-05,0.0,0.0,1.0,1.0,0.0,0.0,4.76837158203125e-05,4.76837158203125e-05,4.76837158203125e-05,-10,-10,0.0,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:38:18,16.72170066833496,897,53.64286909516348,5426,324.4885258755374,1393116.8055555553,1180.3036920875725,1053.8333333333333,382.5,66,1.7063405066859447,0.8369314947970535,1.120009829594407,69.87700624846876,8.35924675126107,8.361303925514221,8.360698461532593,0.0,0.0002172913420232791,1.0002460956488504,0.9997539648993174,2.3029102180771588e-08,0.00015175342559814453,0.0032175779342651367,0.0032175779342651367,0.003065824508666992,0.0,1.0,0.047163869437960804,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:39:12,0.0036368370056152344,445,122359.0717188934,2707,744328.1059394258,1388048.2222222222,1178.1545833303126,1050.6666666666667,379.0,66,1.71030188101816,0.8357703484743829,1.1213400222052468,2.889251896299862e-06,0.0016997799552588746,0.0024035771687825522,0.003573894500732422,0.0,-2.0655332385743392,1.4140519549876032,0.7071875941140839,0.0,0.0,0.003573894500732422,0.003573894500732422,0.003573894500732422,-10,-10,0.0,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:39:38,0.0030257701873779297,451,149052.95910487746,2712,896300.720825782,1390889.5555555555,1179.3598075038658,1054.3333333333333,385.0,66,1.702618647187888,0.8380252803638923,1.1185834405664234,2.0104323918227842e-06,0.0014178971725138548,0.0020051002502441406,0.002989530563354492,0.0,-2.0828667949841737,1.414136574296997,0.7071452773202795,0.0,0.0,0.002989530563354492,0.002989530563354492,0.002989530563354492,-10,-10,0.0,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:39:58,0.0,371,-1,0,-1,0.0,0.0,371.0,371.0,371,-10,-10,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.18.0.2,172.18.0.5,443,60144,2025-08-15 08:39:58,4.982948303222656e-05,2714,54465746.679425836,66,1324517.0526315789,1752976.0,1324.0,1390.0,1390.0,66,0.0,1.0,0.9525179856115108,6.207443448147387e-10,2.491474151611328e-05,2.491474151611328e-05,2.491474151611328e-05,0.0,0.0,1.0,1.0,0.0,0.0,4.982948303222656e-05,4.982948303222656e-05,4.982948303222656e-05,-10,-10,0.0,False
172.18.0.5,172.18.0.2,60144,443,2025-08-15 08:40:28,0.0030355453491210938,445,146596.3933396167,2707,891767.273641219,1388048.2222222222,1178.1545833303126,1050.6666666666667,379.0,66,1.71030188101816,0.8357703484743829,1.1213400222052468,2.0243056724211783e-06,0.0014227809643164258,0.002012014389038086,0.003000497817993164,0.0,-2.084263397697328,1.414142049619533,0.7071425393715182,0.0,0.0,0.003000497817993164,0.003000497817993164,0.003000497817993164,-10,-10,0.0,False
