SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:25:38,0.07531189918518066,2733,36289.08618118848,5569,73945.81812771266,519556.359375,720.8025800279852,518.875,102.0,66,1.735045121441497,0.6282927011476805,1.3891642110874203,0.0003081197563508109,0.017553340318891185,0.02383829653263092,0.023651719093322754,0.0,0.03188751016933835,1.3580490151481748,0.7363504474769575,2.6935393498206394e-06,0.0016412005818365529,0.0008690834045410156,5.054473876953125e-05,3.0279159545898438e-05,1.49623149326851,0.5110918520736021,1.8884270177766327,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:26:09,0.00356292724609375,445,124897.30192719486,2712,761171.8715203427,1393574.8888888888,1180.4977293027246,1052.3333333333333,379.0,66,1.7111426391248863,0.8355232787410131,1.1217906835312557,2.771669793825519e-06,0.0016648332630703649,0.002354145050048828,0.0034995079040527344,0.0,-2.063923540111591,1.414042536432268,0.7071923044996034,0.0,0.0,0.0034995079040527344,0.0034995079040527344,0.0034995079040527344,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:26:31,0.0030143260955810547,453,150282.34691133435,2714,900367.0850272878,1392208.222222222,1179.9187354314797,1055.6666666666667,387.0,66,1.700117084136675,0.8387583288138565,1.117700096714379,1.993450812026115e-06,0.0014118961760788626,0.001996596654256185,0.0029754638671875,0.0,-2.079899137448984,1.414124273500875,0.7071514284415409,0.0,0.0,0.0029754638671875,0.0029754638671875,0.0029754638671875,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:27:09,0.004664421081542969,445,95403.05050092006,2707,580350.6914741362,1388048.2222222222,1178.1545833303126,1050.6666666666667,379.0,66,1.71030188101816,0.8357703484743829,1.1213400222052468,4.789320630354471e-06,0.002188451651363235,0.003094832102457682,0.004620075225830078,0.0,-2.090852392040219,1.4141651703979123,0.7071309780021127,0.0,0.0,0.004620075225830078,0.004620075225830078,0.004620075225830078,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:27:48,0.0033464431762695312,435,129988.76033057852,2712,810412.6850954688,1398086.0,1182.4068673684199,1049.0,369.0,66,1.725294444999504,0.831355117369859,1.1271752787115537,2.461244447557773e-06,0.0015688353793683303,0.0022185643513997397,0.0033092498779296875,0.0,-2.085659606240708,1.4141473226419803,0.7071399026034645,0.0,0.0,0.0033092498779296875,0.0033092498779296875,0.0033092498779296875,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:28:13,0.0029265880584716797,453,154787.7565784114,2714,927359.7601629328,1392208.222222222,1179.9187354314797,1055.6666666666667,387.0,66,1.700117084136675,0.8387583288138565,1.117700096714379,1.880189567297445e-06,0.0013712000464182624,0.0019390583038330078,0.0028905868530273438,0.0,-2.081815600166821,1.414132320734716,0.7071474043393955,0.0,0.0,0.0028905868530273438,0.0028905868530273438,0.0028905868530273438,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:28:45,0.0044591426849365234,430,96431.09233812758,2707,607067.3650216543,1394814.8888888888,1181.0228147198889,1045.6666666666667,364.0,66,1.7315499535756442,0.8295069785751945,1.1294448339686536,4.3677533009637654e-06,0.002089917056000971,0.0029554367065429688,0.004407167434692383,0.0,-2.083906713877844,1.4141406703470607,0.7071432290781782,0.0,0.0,0.004407167434692383,0.004407167434692383,0.004407167434692383,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:29:24,0.005208253860473633,451,86593.32130922408,2712,520711.9454337377,1390889.5555555555,1179.3598075038658,1054.3333333333333,385.0,66,1.702618647187888,0.8380252803638923,1.1185834405664234,5.964910782394225e-06,0.002442316683477846,0.003453811009724935,0.005153179168701172,0.0,-2.087405172071722,1.41415363252841,0.7071367473787613,0.0,0.0,0.005153179168701172,0.005153179168701172,0.005153179168701172,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:29:45,0.0,386,-1,0,-1,0.0,0.0,386.0,386.0,386,-10,-10,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.18.0.3,172.18.0.5,443,44498,2025-08-15 16:29:45,3.7670135498046875e-05,2714,72046462.37974684,66,1752051.0379746836,1752976.0,1324.0,1390.0,1390.0,66,0.0,1.0,0.9525179856115108,3.547597771103028e-10,1.8835067749023438e-05,1.8835067749023438e-05,1.8835067749023438e-05,0.0,0.0,1.0,1.0,0.0,0.0,3.7670135498046875e-05,3.7670135498046875e-05,3.7670135498046875e-05,-10,-10,0.0,False
172.18.0.5,172.18.0.3,44498,443,2025-08-15 16:30:20,18.33487558364868,890,48.54137111209609,5419,295.5569551196053,1390820.5833333333,1179.3305657589535,1051.5,379.0,66,1.7107162814029548,0.8356435664548263,1.1215697249253005,84.0098881817222,9.165690818575662,9.167831500371298,9.167052030563354,0.0,0.0002551263696448019,1.0002335537863984,0.9997665007482359,1.3975659385323524e-07,0.00037384033203125,0.003567218780517578,0.003567218780517578,0.003193378448486328,0.0,1.0,0.1047988236866729,False
