SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:13:13,23.903098344802856,23165,969.1212271247949,133010,5564.550590108741,1328076.3427319569,1152.4219464813905,994.7452229299363,372.0,66,1.621138572112378,0.8059072683973169,1.1585096564596018,56.219719170280094,7.497981006262959,10.983603132758171,10.705233812332153,0.0,0.1113777109571896,1.464874760763427,0.682652214909379,2.924650193905817e-06,0.0017101608678442555,0.003921616311166801,0.0037298202514648438,3.3855438232421875e-05,0.3364526635620994,2.2733305071090175,0.43608571878247576,False
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:13:38,24.83284592628479,21705,874.0440006123478,135000,5436.348310650401,1385231.81,1176.9587121050595,1044.7,372.0,66,1.7146735728651945,0.831549985512693,1.1265997052790844,53.49179114881967,7.313808252122807,12.412461506525675,12.409055948257446,0.0,0.001396902195476785,1.6971270067031088,0.5892310923403611,8.203828887417329e-07,0.0009057499040804436,0.003549919128417969,0.0032720565795898438,0.0026807785034179688,0.9203287162703809,0.9595812498400308,0.25514663047664793,False
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:14:03,24.33137059211731,21187,870.7688668744374,132300,5437.4248873124125,1386008.357443658,1177.288561671971,1044.1292517006802,367.0,66,1.7252674563615096,0.8307535398542637,1.1276336493687986,53.49149678765349,7.313788128436145,12.42519138654073,12.431517362594604,0.0,-0.0025948151393444174,1.6988722079918277,0.5886257926263107,5.853710051496818e-07,0.0007650954222511607,0.003601832389831543,0.003365755081176758,0.002574920654296875,0.9256779028692995,1.3422008623619237,0.21241838582248523,False
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:14:29,24.38416624069214,21241,871.0980638145895,132300,5425.651986378711,1385509.6785598593,1177.0767513462574,1044.4965986394557,372.0,66,1.7139832161419417,0.8312937941560057,1.1269321057430906,51.607178100742914,7.183813618179617,12.188225687766561,12.196212530136108,0.0,-0.00333534921451838,1.6966233167467764,0.5894060220258376,6.356294466182007e-07,0.0007972637246345783,0.004103368642378827,0.003994464874267578,0.002777576446533203,0.4097907558549619,1.6629280310643677,0.19429493036540446,False
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:14:53,24.353426694869995,21274,870.8437789119552,132300,5430.437402357346,1385170.8691555555,1176.9328227029594,1044.7466666666667,372.0,66,1.7148302444016164,0.8316079284957524,1.1265246018520847,53.604450816045734,7.321506048351373,12.432074918746949,12.432287454605103,0.0,-8.708694225619867e-05,1.6980215322701746,0.5889206826859535,1.5401749516286145e-06,0.001241037852617161,0.00385439395904541,0.0035076141357421875,0.002711772918701172,0.8382818201038345,0.9206979770476971,0.32198002223014066,False
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:15:19,24.397361040115356,21135,866.2822165581262,132300,5422.717636652003,1386487.4802165763,1177.4920297889817,1043.7755102040817,367.0,66,1.7242804870416828,0.8303882195952603,1.1281085044414918,51.715539115092255,7.191351689014539,12.201174954978788,12.205015420913696,0.0,-0.001602118531113723,1.6966455657588297,0.5893982928324497,4.887009169926697e-06,0.0022106580852602913,0.004369823300108618,0.003789663314819336,0.002893209457397461,0.7873130483056654,0.6679521598371893,0.5058918710066246,False
172.18.0.5,172.18.0.2,55520,443,2025-08-15 08:15:44,5.595888376235962,5318,950.3406148314056,32474,5803.189380600802,1345085.204470743,1159.778084148318,969.025641025641,367.0,66,1.5572607792491733,0.7786193353436034,1.1968497375578007,3.3924919903005386,1.8418718713039022,3.0078859206957693,3.047132968902588,0.0,-0.06392472052744044,1.6330592630020566,0.6123476487691559,1.3648638631546622e-06,0.0011682738819106854,0.0036192857302152193,0.003720998764038086,0.0002646446228027344,-0.2611879852775205,2.871450915196397,0.32279128231227394,False
