SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.18.0.5,172.18.0.2,57458,443,2025-08-14 17:00:38,20.301016569137573,20017,986.0097365976566,111410,5487.902520574758,1310622.384773892,1144.824171990569,980.7985074626865,367.0,66,1.6084526929461347,0.7990733685086993,1.1672368618832984,40.09636048372525,6.332168703037313,9.040526977225916,8.910401940345764,0.0,0.06164951203103713,1.4277141689054338,0.7004203094563783,9.210945719413591e-07,0.0009597367201172201,0.0029419078383334848,0.0029888153076171875,4.4345855712890625e-05,-0.1466260536888915,3.0191217256610674,0.32622936300441224,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:00:59,20.24516773223877,108000,5334.606333145804,17298,854.4261143588528,1385977.7775,1177.275574154157,1044.15,367.0,66,1.7255518118258302,0.8308589946774155,1.1274965992952708,34.18213845484841,5.846549277552393,10.041613511244456,10.127923727035522,0.0,-0.04428777302320064,1.7175282435057642,0.5822320557354165,1.1342123684698891e-10,1.0649940696876622e-05,4.228353500366211e-05,3.9458274841308594e-05,4.5299530029296875e-05,0.7958523646564802,-0.2831935981126437,0.2518696862964331,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:01:19,20.237712383270264,108000,5336.571543001048,17268,853.2584944865008,1386318.7899999998,1177.42039645999,1043.9,367.0,66,1.7247025838056356,0.8305444707261195,1.1279053515279143,34.15934250978003,5.8445994310799465,10.03453495502472,10.119423389434814,0.0,-0.043572755709492365,1.7168901091260194,0.5824484599710629,8.03663269266508e-11,8.96472681829462e-06,4.027485847473145e-05,3.790855407714844e-05,3.2901763916015625e-05,0.791871669559639,0.8224561337071978,0.22258866096125735,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:01:39,20.2407124042511,108000,5335.78057150385,17333,856.3433763507059,1385584.3965972222,1177.1084897311812,1044.4416666666666,372.0,66,1.713797001379797,0.8312247131019465,1.1270217641622058,34.18452474869324,5.8467533511080525,10.036540269851685,10.119216084480286,0.0,-0.04242139679772845,1.7166005930367494,0.582546693771643,1.9904163650608094e-10,1.4108211669310925e-05,4.354715347290039e-05,4.1961669921875e-05,3.695487976074219e-05,0.3371405791580735,0.467265013219084,0.3239755195041746,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:01:59,20.26403498649597,108000,5329.639436172095,17318,854.6175532928551,1385752.8663888888,1177.180048416082,1044.3166666666666,369.5,66,1.719745422736255,0.8310679984620961,1.127225185607254,34.25099012939856,5.852434547211832,10.04879860083262,10.132690072059631,0.0,-0.043003370930638204,1.7170287885782483,0.5824014172925023,1.9926599037489723e-10,1.4116160610268546e-05,4.55319881439209e-05,4.124641418457031e-05,3.3855438232421875e-05,0.910780362522892,0.8271760455180092,0.310027327725052,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:02:20,20.261718273162842,108000,5330.248824111267,17242,850.964353938208,1386613.4330555557,1177.5455120952038,1043.6833333333334,367.0,66,1.7239673364199208,0.830272225821441,1.1282593814489104,34.258879053849014,5.8531084949665,10.049883069594701,10.135496020317078,0.0,-0.04388076052032927,1.7170163645928147,0.5824056314321425,4.806194908724138e-10,2.192303562174759e-05,4.945993423461914e-05,4.494190216064453e-05,3.62396240234375e-05,0.6182581853982938,0.603032829909154,0.4432483779245043,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:02:40,20.24990439414978,108000,5333.358513593838,17296,854.1274893622132,1386000.1655555556,1177.2850825333496,1044.1333333333334,367.0,66,1.7254954047567792,0.8308381273535973,1.1275237031030674,34.2209038185944,5.849863572648032,10.037868863344192,10.11980664730072,0.0,-0.04202035634111599,1.7159150360835498,0.5827794377759091,9.952202617569128e-11,9.976072682959526e-06,4.370212554931641e-05,4.1604042053222656e-05,3.647804260253906e-05,0.630934706303081,0.7241409697342174,0.22827431292104675,False
172.18.0.2,172.18.0.5,443,57458,2025-08-14 17:03:00,13.663750171661377,75674,5538.303836742266,11875,869.0879041852473,1380017.6859113032,1174.7415400467046,1018.0116279069767,367.0,66,1.6625230462551643,0.8104009226311409,1.1539568977831454,17.304543046550357,4.1598729603859725,7.147228678991628,7.084041476249695,0.0,0.04556908589059708,1.7181362861447758,0.5820260057738731,4.7539077180021903e-11,6.8948587498238065e-06,4.016119858314251e-05,3.8623809814453125e-05,3.361701965332031e-05,0.6689283237580479,0.9491389406620444,0.17167960601449514,False
