SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:45:07,0.07074332237243652,2733,38632.62154428938,5571,78749.48211607615,519650.375,720.8677930106186,519.0,102.0,66,1.735408367705467,0.6284092650444256,1.3889552851842362,0.0002616255610439211,0.016174843462733145,0.02114078402519226,0.019591212272644043,0.0,0.2874040338229732,1.3070162981113633,0.7651014003765665,4.6178639422578283e-07,0.0006795486695048286,0.0003881931304931641,4.76837158203125e-05,2.0503997802734375e-05,1.5032451535265587,0.5410784380732527,1.7505427482488518,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:45:29,0.0,374,-1,0,-1,0.0,0.0,374.0,374.0,374,-10,-10,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.18.0.2,172.18.0.5,443,54094,2025-08-14 16:45:29,5.2928924560546875e-05,2717,51332990.84684685,66,1246955.2432432433,1756950.25,1325.5,1391.5,1391.5,66,0.0,1.0,0.9525691699604744,7.003677637840156e-10,2.6464462280273438e-05,2.6464462280273438e-05,2.6464462280273438e-05,0.0,0.0,1.0,1.0,0.0,0.0,5.2928924560546875e-05,5.2928924560546875e-05,5.2928924560546875e-05,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:45:57,0.003415346145629883,455,133222.2212914485,2716,795234.182478185,1393528.6666666667,1180.4781517108509,1057.0,389.0,66,1.6976171876587722,0.839490335813295,1.116819443435053,2.5546881943228072e-06,0.0015983391987693999,0.0022602081298828125,0.0033652782440185547,0.0,-2.074159443101744,1.4140979159010814,0.7071646091514018,0.0,0.0,0.0033652782440185547,0.0033652782440185547,0.0033652782440185547,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:46:34,0.0039052963256835938,436,111643.25665445665,2713,694697.6039072039,1398741.5555555557,1182.684047222907,1049.6666666666667,370.0,66,1.7240445618488152,0.8317239663259528,1.1267234492437983,3.356607180649007e-06,0.0018321045768866491,0.0025908946990966797,0.0038673877716064453,0.0,-2.090207767526484,1.4141631060708695,0.7071320102377823,0.0,0.0,0.0038673877716064453,0.0038673877716064453,0.0038673877716064453,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:47:12,0.004514217376708984,445,98577.4416393789,2707,599660.9764444914,1388048.2222222222,1178.1545833303126,1050.6666666666667,379.0,66,1.71030188101816,0.8357703484743829,1.1213400222052468,4.47064079859653e-06,0.002114388989423784,0.0029900074005126953,0.0044558048248291016,0.0,-2.079746108660735,1.4141236146559466,0.7071517579057598,0.0,0.0,0.0044558048248291016,0.0044558048248291016,0.0044558048248291016,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:47:56,0.0034308433532714844,450,131163.085476025,2717,791933.562751911,1396868.222222222,1181.8917980180004,1055.6666666666667,384.0,66,1.7048938010899974,0.8373580968463528,1.1195691171626148,2.5864147043345533e-06,0.0016082334110242061,0.0022742748260498047,0.0033919811248779297,0.0,-2.084970299397608,1.4141447444506385,0.7071411918222531,0.0,0.0,0.0033919811248779297,0.0033919811248779297,0.0033919811248779297,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:48:34,15.426250696182251,906,58.73105642087228,5429,351.932566566132,1392762.138888889,1180.1534387057002,1055.8333333333333,387.0,66,1.7002026467003915,0.8387327451410936,1.1177459561537808,59.46736827418821,7.711508819562369,7.71366548538208,7.713155508041382,0.0,0.00019839593753866064,1.000279668463095,0.9997204097294862,8.049596544879023e-10,2.8371810913085938e-05,0.003187417984008789,0.003187417984008789,0.003159046173095703,0.0,1.0,0.008901189318572818,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:49:21,0.0036034584045410156,446,123769.98703189097,2707,751222.7688236072,1387600.6666666667,1177.9646287841867,1051.0,380.0,66,1.7088798345988359,0.8361880959164696,1.1208036429916144,2.8491594371694696e-06,0.0016879453300298174,0.002386967341105143,0.003557443618774414,0.0,-2.080297726790585,1.4141259782761906,0.7071505759472666,0.0,0.0,0.003557443618774414,0.003557443618774414,0.003557443618774414,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:49:50,0.003975629806518555,450,113189.6131934033,2717,683413.7312143928,1396868.222222222,1181.8917980180004,1055.6666666666667,384.0,66,1.7048938010899974,0.8373580968463528,1.1195691171626148,3.4586552651995185e-06,0.00185974602169208,0.002629836400349935,0.00391387939453125,0.0,-2.071319920899256,1.4140836273746629,0.7071717546553906,0.0,0.0,0.00391387939453125,0.00391387939453125,0.00391387939453125,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:50:24,0.008548259735107422,454,53110.22524683439,2716,317725.48848106206,1393974.2222222222,1180.6668548842313,1056.6666666666667,388.0,66,1.6990398194897205,0.8390738357466682,1.1173503358525847,1.6129524889644625e-05,0.004016157976181294,0.005679607391357422,0.008490562438964844,0.0,-2.099734421015115,1.4141892388301405,0.7071189431672028,0.0,0.0,0.008490562438964844,0.008490562438964844,0.008490562438964844,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:50:51,0.003969430923461914,451,113618.30163973813,2713,683473.2868040123,1391994.8888888888,1179.8283302620296,1054.6666666666667,385.0,66,1.7027900996018792,0.8379750183207523,1.1186741437377017,3.4243290403739793e-06,0.0018504942692086294,0.0026164849599202475,0.003880023956298828,0.0,-2.04843487073149,1.41393842902264,0.7072443746303949,0.0,0.0,0.003880023956298828,0.003880023956298828,0.003880023956298828,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:51:35,0.007317781448364258,430,58760.97872479067,2707,369920.8590883915,1394814.8888888888,1181.0228147198889,1045.6666666666667,364.0,66,1.7315499535756442,0.8295069785751945,1.1294448339686536,1.1818356609991395e-05,0.003437783677020908,0.004861672719319661,0.0072672367095947266,0.0,-2.099228063436205,1.4141880863000251,0.7071195194525535,0.0,0.0,0.0072672367095947266,0.0072672367095947266,0.0072672367095947266,-10,-10,0.0,False
172.18.0.5,172.18.0.2,54094,443,2025-08-14 16:52:05,0.004912376403808594,455,92623.19549602018,2717,553092.7959619492,1394634.8888888888,1180.9466071287427,1057.3333333333333,389.0,66,1.6977905587745354,0.8394395879959216,1.1169104102730858,5.3397369710081775e-06,0.002310787089069042,0.0032679239908854165,0.004891395568847656,0.0,-2.107686492159209,1.414203846967996,0.7071116389224689,0.0,0.0,0.004891395568847656,0.004891395568847656,0.004891395568847656,-10,-10,0.0,False
