SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:18:38,0.08963274955749512,2733,30491.087392637794,5570,62142.46497511617,519603.30859375,720.835146613808,518.9375,102.0,66,1.7352268488513793,0.6283510205179607,1.3890596586560193,0.0004723845248824077,0.021734408776923463,0.03291013836860657,0.03260672092437744,0.0,0.04188070363587895,1.514195242501786,0.6604168154350945,1.6277819577226182e-06,0.0012758455853756827,0.0006925106048583984,6.29425048828125e-05,3.337860107421875e-05,1.4803549281950243,0.5166236504945801,1.8423480830832362,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:19:03,0.0035152435302734375,435,123746.76071622355,2712,771497.0461204557,1398086.0,1182.4068673684199,1049.0,369.0,66,1.725294444999504,0.831355117369859,1.1271752787115537,2.6976979117737046e-06,0.0016424670199957454,0.002322514851888021,0.003452301025390625,0.0,-2.063577824848253,1.414040479116614,0.7071933334077711,0.0,0.0,0.003452301025390625,0.003452301025390625,0.003452301025390625,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:19:41,17.562235355377197,877,49.936695543228815,5421,308.67369046732426,1394868.8888888888,1181.0456760383524,1049.6666666666667,372.5,66,1.7200858876299978,0.8328777511520425,1.1251626002270743,77.0801241740593,8.77952869885732,8.7817409435908,8.78135597705841,0.0,0.0001315446007160391,1.0002519776185443,0.9997480858581812,5.7756551541388035e-08,0.000240325927734375,0.003061056137084961,0.003061056137084961,0.002820730209350586,0.0,1.0,0.07851078744450503,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:20:31,0.00496673583984375,451,90804.1044546851,2712,546032.66359447,1390889.5555555555,1179.3598075038658,1054.3333333333333,385.0,66,1.702618647187888,0.8380252803638923,1.1185834405664234,5.433114299396241e-06,0.0023309041806552754,0.0032962958017985025,0.004922151565551758,0.0,-2.0925644785143245,1.4141704447378147,0.7071283406615096,0.0,0.0,0.004922151565551758,0.004922151565551758,0.004922151565551758,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:20:59,33.97499132156372,1266,37.26270267496662,5421,159.55853965323382,1249014.2040816327,1117.5930404586602,955.2857142857143,379.0,66,1.5469469478331934,0.7957151504099842,1.1699044838059849,140.76632273862248,11.86449841917569,12.077671698161534,16.851503372192383,0.0,-1.2070881141461316,1.0179673233081061,0.9823498034792341,3.206324095117452e-09,5.6624412536621094e-05,0.0035284757614135742,0.0035284757614135742,0.003471851348876953,0.0,1.0,0.01604783945403561,False
172.18.0.2,172.18.0.5,443,51304,2025-08-15 11:21:33,3.4809112548828125e-05,2712,77910633.20547946,66,1896055.2328767122,1750329.0,1323.0,1389.0,1389.0,66,0.0,1.0,0.9524838012958964,3.029185791092459e-10,1.7404556274414062e-05,1.7404556274414062e-05,1.7404556274414062e-05,0.0,0.0,1.0,1.0,0.0,0.0,3.4809112548828125e-05,3.4809112548828125e-05,3.4809112548828125e-05,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:22:09,19.341127157211304,892,46.119338999713854,5421,280.28356134243137,1391471.8055555557,1179.6066317020923,1052.1666666666667,380.0,66,1.7094681784641441,0.8360131591017721,1.12112146209608,93.4788960103496,9.668448479996654,9.671449502309164,9.671013951301575,0.0,0.0001351460914821301,1.0003103933706343,0.999689702943515,2.0791368626760232e-07,0.0004559755325317383,0.004020571708679199,0.004020571708679199,0.003564596176147461,0.0,1.0,0.11341062057105583,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:22:50,0.0,369,-1,0,-1,0.0,0.0,369.0,369.0,369,-10,-10,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.18.0.2,172.18.0.5,443,51304,2025-08-15 11:22:50,9.512901306152344e-05,2712,28508652.7518797,66,693794.6466165413,1750329.0,1323.0,1389.0,1389.0,66,0.0,1.0,0.9524838012958964,2.262382281514874e-09,4.756450653076172e-05,4.756450653076172e-05,4.756450653076172e-05,0.0,0.0,1.0,1.0,0.0,0.0,9.512901306152344e-05,9.512901306152344e-05,9.512901306152344e-05,-10,-10,0.0,False
172.18.0.2,172.18.0.5,443,51304,2025-08-15 11:23:12,0.0,0,-1,386,-1,0.0,0.0,386.0,386.0,386,-10,-10,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,False
172.18.0.2,172.18.0.5,443,51304,2025-08-15 11:23:12,4.601478576660156e-05,2714,58981041.74093264,66,1434321.5751295337,1752976.0,1324.0,1390.0,1390.0,66,0.0,1.0,0.9525179856115108,5.293401272865594e-10,2.300739288330078e-05,2.300739288330078e-05,2.300739288330078e-05,0.0,0.0,1.0,1.0,0.0,0.0,4.601478576660156e-05,4.601478576660156e-05,4.601478576660156e-05,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:23:35,0.007325887680053711,446,60879.99427213851,2707,369511.53474143264,1387600.6666666667,1177.9646287841867,1051.0,380.0,66,1.7088798345988359,0.8361880959164696,1.1208036429916144,1.1835464912716512e-05,0.003440271052216164,0.004865169525146484,0.007269620895385742,0.0,-2.0967400536859016,1.4141820372009424,0.707122544124006,0.0,0.0,0.007269620895385742,0.007269620895385742,0.007269620895385742,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:24:06,0.004917144775390625,435,88465.97362296353,2712,551539.5872769589,1398086.0,1182.4068673684199,1049.0,369.0,66,1.725294444999504,0.831355117369859,1.1271752787115537,5.324171386039073e-06,0.002307416604351948,0.003263076146443685,0.00487208366394043,0.0,-2.091959702199479,1.4141686162305052,0.7071292549720981,0.0,0.0,0.00487208366394043,0.00487208366394043,0.00487208366394043,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:24:35,0.0046918392181396484,437,93140.44656740688,2714,578451.1944712638,1399397.5555555553,1182.9613499838256,1050.3333333333333,371.0,66,1.7227950854251197,0.8320925559797806,1.1262723103622587,4.828563242477281e-06,0.002197399199616966,0.0031073888142903647,0.004630327224731445,0.0,-2.07919217960926,1.4141212096700597,0.7071529605537267,0.0,0.0,0.004630327224731445,0.004630327224731445,0.004630327224731445,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:25:06,0.0061647891998291016,440,71373.08117724408,2707,439106.6607881811,1390292.6666666667,1179.1067240358977,1049.0,374.0,66,1.7174017913058301,0.8336819559771018,1.1240292888807415,8.34543343191601e-06,0.0028888463842710655,0.004085222880045573,0.006090879440307617,0.0,-2.082827842126461,1.4141364187062464,0.7071453551241343,0.0,0.0,0.006090879440307617,0.006090879440307617,0.006090879440307617,-10,-10,0.0,False
172.18.0.5,172.18.0.2,51304,443,2025-08-15 11:25:40,0.005334377288818359,435,81546.53794582999,2712,508400.48484848486,1398086.0,1182.4068673684199,1049.0,369.0,66,1.725294444999504,0.831355117369859,1.1271752787115537,6.285259031655086e-06,0.0025070418886917476,0.0035454432169596353,0.005301952362060547,0.0,-2.101890462649006,1.4141938485159329,0.7071166382525342,0.0,0.0,0.005301952362060547,0.005301952362060547,0.005301952362060547,-10,-10,0.0,False
